index,True_False_Ratio,hour_per_day,positive,negative,cases_per_100000,state_OR,is_claim,price_alt,is_delivery,is_pickup,updated_review_count,updated_rating,is_open_api
9412,0.5,5.248288374,0.055468266,0.010751875,4019.4,1,1,1.883675659,0.116324341,0,35.09383815,4.441837829,0
9413,0.468668274,10.78531399,0.063307589,0.013338671,9930.727947,1,0.999199415,1.999199415,1,0,213.9551672,3,0
9414,0.369423159,7.73396142,0.055622563,0.014397451,11090.38429,0,1,2,0.59597362,0,141.0402638,3.59597362,0
9415,0.403257866,13.28115451,0.041639404,0.018148524,6824.775966,0,1,1.236545822,1,1,292.471853,2.881727089,0
9416,0.395811676,8.163521929,0.04659685,0.007388239,4875.482904,1,1,1,1,0.847913078,168.4791308,4,0
9417,0.030226619,8.705266381,0.065463551,0.007886635,6824.775966,0,1,1.78,0.634759007,0,24.71283106,4.317379503,0
9418,0.20943104,6.779959039,0.055961903,0.008331606,4872.940696,1,0.100204803,1.100204803,1,0,18.50512007,4.899795197,0
9419,0.363481369,12.60523206,0.052371671,0.015003668,12351.68185,0,1,1.380103136,1,0.619896864,120.7780404,3.619896864,0
9420,0.291834281,7.074475831,0.059223818,0.011429042,6475.070839,0.491684757,1,2,1,0,197.2827183,3.991684757,0
9421,0.227081289,9.077297577,0.057308115,0.020564324,4381.146827,0.753423586,1,1.834246811,1,1,26.28773765,4.376711793,0
9422,0.341437796,5.306082637,0.058057106,0.013868957,5143.240095,0,0.572264627,1.874101782,1,0,409.9256994,4,0
9423,0.296392085,7.692204477,0.028648581,0.020107816,12351.68185,0,1,2,0.690719434,0.690719434,227.7628777,3.154640283,0
9424,0.787161971,19.37585389,0.058585581,0.00984706,9840.8,1,1,1.78,0.691723593,0.691723593,28.45102467,5,0
9425,0.69233118,10.93391829,0.050511609,0.014959096,6634,1,1,1.928911709,0,0,43.15307104,3.5,0
9426,0.301853702,4.452794101,0.04741276,0.009692996,4175.3,1,0.179191151,1.139769098,0,0,242.2658832,4.089595576,0
9427,0.317444204,11.21577215,0.044912818,0.014984598,4864.130007,1,1,2,0.489594963,0,55.79189927,3.489594963,0
9428,0.393266368,9.680516591,0.058237211,0.013993906,5110.7,1,1,2,0.359598207,0,48.79799103,4.5,0
9429,0.458238618,6.838053802,0.05539783,0.01268475,4019.4,1,0.798181463,2,1,0.798181463,153.9090731,4.100909269,0
9430,0.428681958,8,0.080842806,0.012265791,5110.7,1,1,1.286819581,0.713180419,0,60.00773707,4.356590209,0
9431,0.422748863,7.9852448,0.051088082,0.01191582,5972.891147,1,0.426463543,1.332641563,0.573536457,0.573536457,83.82341669,4.713231771,0
9432,0.240870031,1.019891691,0.045502127,0.017735603,19729.78824,0,1,1.78,0.90962985,0.90962985,41.35555225,3.40962985,0
9433,0.392385346,12.02459924,0.051113143,0.008493411,6520.8,1,1,1,0,0.901644049,57.11479644,4.901644049,0
9434,0.485320838,6.115992644,0.046287673,0.02209789,6124.273993,0,1,2,0.701835221,0.701835221,145.5183131,3.552752832,0
9435,0.509700991,9.110693394,0.034584767,0.025172464,9487.9,1,1,1.913905138,0,0,114.7615336,3.586094862,0
9436,0.479305628,7.971337788,0.063658995,0.014218366,12351.68185,0,1,1.26407801,1,1,235.6232979,3.26407801,0
9437,0.492701819,8.349046584,0.047229411,0.010721671,13094.21541,0.124069076,1,1.875930924,0.124069076,0.124069076,62.81635178,4,0
9438,0.276886992,5.399296347,0.045448076,0.012119686,10515.1,1,0.899882725,1.078091475,0.899882725,0.899882725,17.99882725,3.749706811,0
9439,0.428338435,14.28219262,0.051423229,0.011683987,12351.68185,0,1,1.992226781,0.964667185,0.964667185,283.6359907,3.017666407,0
9440,0.4013852,9.582807431,0.044947908,0.008857059,7519.193048,0.808971517,1,1.191028483,1,0,115.617943,4.117943034,0
9441,0.433062188,3.311359317,0.049642737,0.018396369,4019.4,1,1,1.804589402,1,0.111770011,137.3531003,4,0
9442,0.486689957,7.599736167,0.047582624,0.010704377,13182.96896,0,1,2,0.175692562,0.175692562,65.36586117,4,0
9443,0.374278102,5.408194385,0.061090289,0.009348206,4876,1,1,2,0.371803024,0,97.76918186,4.5,0
9444,0.339357736,12.96098906,0.044986275,0.013253374,9348.770421,0,1,1.787952212,0.036146419,0,85.86751405,4.945780372,0
9445,0.496988243,12.02753606,0.05880129,0.018515376,10346.21272,1,1,1.096376222,0.096376222,0,475.7116449,4,0
9446,0.43120846,9.61989582,0.028436488,0.033819558,10515.1,1,1,1.156513486,1,0,307.313027,2.656513486,0
9447,0.4640047,8.386181007,0.051708493,0.010689283,4019.4,1,1,1.280093999,0.719906001,0.719906001,17.16206797,4.859953001,0
9448,0.311441045,11.17548568,0.056289268,0.01846019,10229.8028,0.228928402,1,1.771071598,1,0.228928402,322.6961072,3.5,0
9449,0.296259555,11.39782521,0.045842437,0.017575253,4105.8,1,1,1.928976234,0,0,31.86612926,4.161417651,0
9450,0.413017329,8.194269584,0.05613788,0.01085189,5110.7,1,1,1.78,1,0.548567396,19.16002823,4.5,0
9451,0.442850528,12.70667052,0.038383771,0.01834156,12351.68185,0,1,2,0.510910141,0.510910141,217.3363479,3.244544929,0
9452,0.297184865,17.56494828,0.051063275,0.019103898,12351.68185,0,1,1.02969228,1,0,1111.907905,3.519033513,0
9453,0.348066274,13.13631186,0.051168446,0.008662835,6824.775966,0,1,2,0.477091515,0.477091515,158.3745091,3.261454242,0
9454,0.062006147,1.116110643,0.056537829,0.010187083,6824.775966,0,1,1.78,0,0,21.35623358,3.937993853,0
9455,0.349171674,12.37310165,0.058642742,0.017610688,10232.97627,0.253796703,1,1.746203297,0.746203297,0,399.6790274,3.626898351,0
9456,0.365895521,3.846993392,0.045198978,0.016046986,0,0,0.645671661,2,1,1,417.9453772,3.5,0
9457,0.427714072,8.083806583,0.028566714,0.01995882,5971.314253,1,1,1.740210092,0.051012703,0.051012703,119.2753176,2.602025405,0
9458,0.256411574,13.10709138,0.023191468,0.02006614,12351.68185,0,1,1.854246037,0.337481984,0,127.2876982,2.668740992,0
9459,0.463186758,9.902350171,0.049218139,0.022587874,7582.286428,0,1,1.957760924,1,1,189.6218996,3.936641386,0
9460,0.372606089,8.472262642,0.039292788,0.023351043,4175.3,1,1,1.932779556,0.694452528,0.694452528,228.5001455,3.458321207,0
9461,0.410946903,9.665446898,0.060914766,0.016325441,6614.168932,1,1,1.814347452,1,1,39.75100175,3.843875219,0
9462,0.490209395,8.25173701,0.06267743,0.014341545,12351.68185,0,1,1.320833515,1,1,235.1124984,3.320833515,0
9463,0.35317095,6.895473144,0.052883344,0.01326933,12351.68185,0,1,1.845090692,1,0.295866784,656.6265241,3.852066608,0
9464,0.283477373,12.50961934,0.054729175,0.009293077,8937.6,1,0.507772963,1.492227037,1,1,34.74096186,4.007772963,0
9465,0.311132035,9.640726608,0.06657218,0.016129105,4623.725199,0.610899116,1,2,1,1,71.55640354,4.305449558,0
9466,0.386486231,9.660217602,0.046970964,0.016563508,4845.375604,1,1,2,1,0,199.0205321,3.040507738,0
9467,0.026127693,2.283560398,0.048960067,0.017404586,12430.52711,0,0.248213087,1.78,1,0.248213087,7.985704694,4.375893457,0
9468,0.389825239,8.487001619,0.051693587,0.018040391,4648.728201,0,1,2,1,1,81.72660033,3.83902916,0
9469,0.31482786,8.040358133,0.050697338,0.017224391,12351.68185,0,0.360238755,1.639761245,1,0,325.9940311,4.319880622,0
9470,0.900540414,9.62517454,0.043361416,0.020413917,6634,1,1,1.82813844,0,0,36.28216633,3.5,0
9471,0.330930262,13.33197969,0.037976068,0.015832243,12351.68185,0,1,1.605681212,0.223485626,0.223485626,148.8939425,2.723485626,0
9472,0.645992427,21.50559212,0.058781291,0.010920124,9847.158267,0.833706141,1,1.816584649,1,1,34.83146929,4.916853071,0
9473,1,12.64836676,0.016573182,0.035500988,6121.577422,0,1,1.78,0,0,18.86472878,2.364728783,0
9474,0.463571449,10.28355208,0.044886251,0.027551531,5973.379351,1,1,1.457297358,1,0.457297358,53.60324453,3.457297358,0
9475,0.344828112,13.16652125,0.066530465,0.009607643,10515.1,1,1,2,1,0,324.594718,4.084093255,0
9476,0.493366367,7.928031791,0.045801178,0.012133354,13091.62553,0,1,2,0,0,54.83283246,3.916416229,0
9477,0.357142857,5.136244975,0.065972241,0.010705713,8544.1,1,0.939704792,1.732969738,1,0,93,4.469852396,0
9478,0.344351648,13.37746921,0.032542409,0.030319935,5971.1,1,1,1,0.85942853,0,30.14057147,1.781142939,0
9479,0.444149342,10.91747328,0.055345437,0.019388686,10328.2,1,1,1.846161549,0.300734314,0,16.41321766,4.349632843,0
9480,0.511846517,11.10692559,0.050718906,0.017798037,4876.561566,1,1,2,0.940258919,0,92.92466054,4.5,0
9481,0.274555009,10.18975802,0.034147437,0.038250837,11419.27286,0,0.205983263,1.954683682,1,1,78.72732222,3.794016737,0
9482,0.446887622,6.998316094,0.044436887,0.019610483,10515.1,1,1,2,0.003929114,0,238.8231899,3.503929114,0
9483,0.422411656,7.022274359,0.042047509,0.011822791,10328.2,1,1,1.215592051,0.215592051,0.215592051,36.84407949,4,0
9484,0.342397467,6.601940506,0.055904689,0.014926817,4118.301526,1,1,2,1,0.615534279,264.8466028,4,0
9485,0.412556559,6.733859712,0.054164037,0.018799819,6033.273993,0.638998942,0.361001058,2,1,0.361001058,457.7760169,4,0
9486,0.290322581,4.197430582,0.063325807,0.006587379,4878.807591,1,1,2,0,0,95.81848161,4.201320115,0
9487,0.304637463,2.535862768,0.064445,0.006757394,4876,1,0.732068616,1.732068616,0,0,116.8796772,4.366034308,0
9488,0.290950415,13.95287484,0.044978071,0.024034975,12351.68185,0,1,1.085767794,0.890041289,0.890041289,153.3402477,3.390041289,0
9489,0.322106159,11.13959862,0.040718271,0.009207575,6135.892307,0,1,1.78,0,0,112.9051378,3.971487962,0
9490,0.23839806,7.968145091,0.048174917,0.020023957,4358.2,1,1,2,1,0.659587798,102.8713273,3.670206101,0
9491,0.465853178,9.323095535,0.06504109,0.012046088,5110.7,1,1,2,0.215387645,0.215387645,68.23081468,4,0
9492,0.431398642,9.609518468,0.028498807,0.033755829,10515.1,1,1,1.160786513,1,0,307.321573,2.660786513,0
9493,0.427935395,12.03917495,0.046471861,0.026383712,12384.63744,0,0.389965541,2,1,0,105.9498277,3.30501723,0
9494,0.226079186,8.170635221,0.081256514,0.010781275,4699.994197,0.60978826,1,1.865846583,0.60978826,0,27.26719917,4.60978826,0
9495,0.453708666,8.392164224,0.035809393,0.026279839,10515.1,1,1,1.662050025,1,0,308.3241001,3.162050025,0
9496,0.296146626,8.275746289,0.037361649,0.01517745,11419.27286,0,0.106056265,1.082723887,1,0.106056265,67.84873662,3,0
9497,1,9,0.043012559,0.021082914,6634,1,1,1.78,0,0,27.95537709,3.5,0
9498,0.506277461,11.04147916,0.051620554,0.013189718,12351.68185,0,1,2,1,0.95550503,294.6440402,3.977752515,0
9499,0.424100525,9.790952423,0.06142286,0.018864308,6824.775966,0,1,1.78,0.167777787,0,36.32222213,3.667777787,0
9500,0.37701253,10.01610024,0.056052241,0.017508108,8562.753981,0.860912293,0.139087707,1.139087707,1,0.139087707,95.36449102,3.930456147,0
9501,0.420733733,10.56023105,0.057246105,0.01879483,4392.002407,0.636774338,1,1.859909646,0.363225662,0.363225662,43.70838043,4.318387169,0
9502,0.422948722,13.29648601,0.052349822,0.014789851,12514.07729,0.481149474,1,1.518850526,0.518850526,1,162.2064336,3.481149474,0
9503,0.548734749,6.301735726,0.053885046,0.012377607,5110.7,1,1,1.826467302,0.788784992,0,25.74579511,4.5,0
9504,0.387096774,10.66641193,0.04707823,0.014459675,5110.7,1,1,2,0.583779127,0.583779127,255.5944782,4.208110436,0
9505,0.291637055,8.721488709,0.052790123,0.016708631,6520.8,1,1,2,1,0,184.1992784,4.450008591,0
9506,0.329780522,8.161493601,0.062901192,0.014488026,10515.1,1,1,2,1,0,225.4861526,4.399725629,0
9507,0.36199342,7.893433779,0.032373679,0.018150313,12351.68185,0,1,2,1,1,229,3.302121784,0
9508,0.525729827,11.08563378,0.060283399,0.008916153,10515.1,1,1,2,0.933239414,0.933239414,72.26704234,4.5,0
9509,0.271484303,24,0.056043502,0.007754735,9709.272271,1,1,1.149830291,1,0.192090117,46.92655813,5,0
9510,0.256838875,10,0.062457956,0.014919408,4648.728201,0,1,2,0,0,53.651004,3.833794,0
9511,0.416208358,8.190078854,0.058827066,0.010317256,10515.1,1,1,2,1,0.261805428,59.45069227,4.130902714,0
9512,0.30127735,10.93896546,0.075136778,0.010523317,6824.775966,0,1,1.197182747,1,0,50.41604818,4.126399197,0
9513,0.390787943,12.00421006,0.036124744,0.015797408,9930.8,1,1,1.836827522,0.25830692,0,112.388048,3,0
9514,0.259199572,7.78393027,0.027621603,0.017387886,12351.68185,0,1,1.959521884,0.816008563,0.816008563,230.6559229,3.183991437,0
9515,0.337517034,5.310641733,0.045778449,0.021620051,5309.372891,0.409121486,1,1.590878514,1,0,218.8135342,3.909121486,0
9516,0.462341387,11.44687412,0.034517748,0.022145888,11193.1,1,1,2,0.640196423,0.640196423,219.0441952,3.359803577,0
9517,0.404647526,2.224206356,0.052265835,0.018475631,12351.68185,0,1,1.207592593,0.792407407,0,29.62277778,3.603796297,0
9518,0.959162292,0.378286135,0.028173258,0.022241883,6135.892307,0,1,2,0.068779297,0,219.7457715,2.603168946,0
9519,0.41558892,3.519300342,0.052132742,0.018532348,4019.4,1,1,1.833314835,1,0.242340159,146.6016883,4,0
9520,0.425678046,12.6993511,0.043627418,0.015940776,10503.25851,0.552271152,1,2,1,1,160.3431865,3.276135576,0
9521,0.325539094,6.589002776,0.063432889,0.011510274,9860.598172,0.482199445,1,1.893916122,0.517800555,0.517800555,27.90941277,4.741099722,0
9522,0.308968096,5.517382191,0.056322292,0.017430121,6509.455026,0.87389178,1,2,1,0,220.9911342,3.93694589,0
9523,0.354875845,6.738406087,0.030558965,0.023352905,9841.179896,1,1,1.999071366,0,0,152.679199,2.502110533,0
9524,0.397285903,9.292968815,0.038592379,0.0187321,5120.978211,0.684137021,1,2,1,1,258.4192885,3.842068511,0
9525,0.901870491,9.018087828,0.071531474,0.013967454,10515.1,1,1,1.813924773,0,0,125.3738946,4.5,0
9526,0.255170931,10.32986824,0.054317538,0.013263409,12505.71019,0,1,1.78,0,0,59.92723296,4.115153724,0
9527,0.507258189,6.37621681,0.05941745,0.009266403,6520.8,1,1,2,1,0.884469022,112.1912832,4.5,0
9528,0.343055291,9.670722773,0.049054557,0.015447015,12351.68185,0,0.658554454,1.513672474,1,0,439.9513267,3.670722773,0
9529,0.393019309,12.51934481,0.027248653,0.04484467,13095.80809,0.200367123,1,1.799632877,0.200367123,0.200367123,65.22423015,2.800550685,0
9530,0.374147738,13.74918877,0.053522063,0.005591177,12351.68185,0,1,1,1,1,149.1840886,3.479545712,0
9531,0.388312931,10.45315994,0.054796005,0.014191197,11109.51686,0,1,2,1,0,136.738925,3.738925013,0
9532,0.266496297,9.705145672,0.070525838,0.014256376,4612.524629,0.884562984,1,2,0.884562984,0.884562984,67.46038564,4.442281492,0
9533,0.171473259,9.493531446,0.060184586,0.016357756,12505.71019,0,1,1.78,0.633085692,0.633085692,28.30965801,4.183457154,0
9534,0.28810954,8.566206977,0.051921918,0.016197057,8968.74973,0,1,2,0,0,62.90247358,3.5,0
9535,0.404040742,4.515040807,0.056480008,0.011911501,9348.770421,0,1,2,1,0.186057643,128.6735615,4,0
9536,0.353967564,10.94943321,0.037325371,0.019473404,6135.892307,0,1,1.78,0,0,12.83174051,2.792064872,0
9537,0.16224207,7.237144271,0.055615243,0.016412421,9108.4,1,1,2,1,0.135638651,36.13831907,4.364361349,0
9538,0.934810969,12.80284973,0.019244739,0.037263591,6120.417269,0,1,1.78,0,0,18.41329872,2.565189031,0
9539,0.515384157,10.93479081,0.05175246,0.013028637,12351.68185,0,1,2,1,1,294.7391029,3.978258573,0
9540,0.193661868,3.270707938,0.048499545,0.016296169,12543.31588,0,1,1.78,1,1,14.64448827,4.322244134,0
9541,0.333333333,10.36562717,0.052116829,0.018344909,9485.760333,1,1,1.034961887,0.034961887,0,90.40564793,4.430076227,0
9542,0.270161557,15.24167382,0.039779752,0.019900233,12351.68185,0,1,1.962906544,1,0,636.7675442,2.752909929,0
9543,0.666666667,8.06691192,0.042378059,0.02018562,6634.720843,1,1,1.985316166,0.933255298,0.933255298,34.33489404,3.033372351,0
9544,0.448422029,8.415045964,0.070402957,0.014638311,5110.7,1,1,1.484220291,1,0,55.09467825,4.5,0
9545,0.36991266,8.810032172,0.06399968,0.014443132,10427.5675,1,1,1.414695818,0.531661305,0,518.0263235,4,0
9546,0.30448907,13.98596199,0.061052189,0.012116404,4876,1,1,2,1,0,35.61440272,4,0
9547,0.533748344,10.23347598,0.045421268,0.014049136,9515.577342,0.465320321,1,1.534679679,1,0,76.26866365,3.965320321,0
9548,0.695503263,9.951552302,0.040343428,0.032479805,6638.932847,1,1,1.423738818,0.456745105,0.456745105,27.97580385,3.5,0
9549,0.318263115,6.046377158,0.055453307,0.01820171,6520.8,1,1,2,1,0,219.9877178,4,0
9550,0.295611637,8.249842468,0.048828175,0.012835603,10515.1,1,1,2,0,0,69.83736098,4.5,0
9551,0.4109944,9.504462659,0.041267712,0.016792911,5110.7,1,1,2,1,1,265.4275432,4,0
9552,0.384013346,6.375483893,0.047584746,0.019476144,10328.2,1,1,1,1,1,151.9365167,3.737161275,0
9553,0.126013906,11.84663137,0.033038045,0.016995297,11193.1,1,1,1.78,0,0,23.02433374,2.878041717,0
9554,0.411242613,12.88202005,0.03469122,0.031454592,12199.71379,0,1,1,1,1,168.7820631,3.341575939,0
9555,0.412366709,10.37188557,0.034570503,0.018206149,8937.6,1,1,2,0.758720404,0.241279596,226.4563528,2.620639798,0
9556,0.322554413,12.48531603,0.054487996,0.01269725,12351.68185,0,1,1,1,0.997397777,151.9869889,3.498698889,0
9557,0.321762207,7.116799124,0.052390552,0.014670032,4860.868894,1,1,1.269028697,0.730971303,0.730971303,67.10629135,3.769028697,0
9558,0.554799966,7.150616327,0.044953399,0.018203685,6628.188819,1,1,1.945597457,0.752715715,0.752715715,32.25814714,3.370926428,0
9559,0.404891617,5.035337485,0.039057506,0.015283373,12351.68185,0,1,2,1,0.407607355,122.706503,3.592392645,0
9560,0.358662372,4.994969978,0.050831,0.022028957,5274.864951,0,0.676726711,2,1,0,307.5084097,3.661636644,0
9561,0.359178153,7.723397008,0.041741664,0.021107765,4175.3,1,1,1.899829468,0.544679402,0.544679402,225.8042292,3.682980898,0
9562,0.435375721,6.067489249,0.04525904,0.019523668,4019.4,1,1,1.606748925,1,0,297.9331651,4.303374462,0
9563,0.469745721,7.823253311,0.053316752,0.02575173,10328.2,1,1,1.621021854,1,1,136.4011695,3.5,0
9564,0.42284211,11.30071826,0.047816565,0.016590238,4760.310698,1,1,2,1,0.85963169,167.7899444,3.429815845,0
9565,0.296402471,13.90380633,0.043464557,0.023097303,12351.68185,0,1,1.175072472,0.775548113,0.775548113,152.6532887,3.275548113,0
9566,0.18237255,7.019084024,0.057452794,0.00813951,4873.728157,1,0.088137251,1.068747056,0.911862749,0,15.11862749,5,0
9567,0.338909713,7.212371908,0.056942106,0.013923659,12351.68185,0,1,1.838061926,1,0,726.7134585,4,0
9568,0.440329156,12.39584565,0.051675059,0.02067421,19734.32866,0,1,1.268024156,1,0.343620713,57.19344722,3.343620713,0
9569,0.329304497,7.23667299,0.048004801,0.02382403,12351.68185,0,1,1,1,0.192051392,145.6556403,3.192051392,0
9570,0.335324593,12.62533034,0.055342091,0.017162691,6824.775966,0,1,2,1,1,584.0905477,3.73713996,0
9571,0.381268836,7.984799816,0.051135563,0.018243327,12351.68185,0,1,1.898636197,1,0.539255439,701.4423143,3.730372281,0
9572,0.361083439,8.889979246,0.058336741,0.013436724,6520.8,1,1,2,1,0,207.9398248,4,0
9573,0.368592861,5.188866525,0.055162967,0.011786545,10515.1,1,1,2,0.088137712,0,59.55931144,4.455931144,0
9574,0.316260654,8.959218363,0.035911513,0.013821195,12351.68185,0,1,1.551024263,1,0,350.8979515,3.948975737,0
9575,0.429644385,11.43467212,0.047508494,0.028920762,6639.896392,1,1,1.454037815,0.545962185,0.545962185,33.80498319,3.5,0
9576,0.419218069,8.390814522,0.049682938,0.017858314,4875.050555,1,1,1,1,0.720751614,183.7848033,4,0
9577,0.541171614,14.77807634,0.045788865,0.023215933,5319.78884,0.25891094,1,1.74108906,1,0,28.69604068,3.12945547,0
9578,0.366273441,9.938711121,0.043275696,0.017772834,10515.1,1,1,2,0,0,107.7160886,3.948850813,0
9579,0.273828854,4.052970324,0.060096814,0.0224062,9099.070804,0.992729563,1,2,0.007270437,0.007270437,251.1308679,3.5,0
9580,0.246285626,9.587498917,0.057322726,0.014952491,5971.1,1,1,1.438720442,0.562462106,0,35.49969685,4.062462106,0
9581,0.382427645,7.824954373,0.058040053,0.010677212,10515.1,1,1,1.964189895,0.837226797,0,47.51243268,4.081386601,0
9582,0.267000836,11.85721588,0.040606075,0.014281753,4434.978303,0.174974443,1,2,1,1,154.5524024,2.674974443,0
9583,0.811176847,19.79194116,0.01070726,0.028510669,10438.31027,0.71676527,1,1.28323473,0,0,53.13293892,2.066469459,0
9584,0.315237827,11.64598609,0.035591542,0.022237432,8999.052921,0,1,1.894818575,0.521902614,0.521902614,127,3.5,0
9585,0.37209737,11.56353691,0.043688973,0.020134575,12351.68185,0,1,2,0.730938927,0.730938927,163.1928168,3.365469464,0
9586,0.369582543,9.718549926,0.062823599,0.012203133,5065.2,1,1,1.905698923,1,0,110.4145162,4.452849461,0
9587,0.386099729,11.04449829,0.042151653,0.02097009,8999.424173,0.307002179,0.692997821,2,1,0.692997821,260.7109412,3.192997821,0
9588,0.549418181,8.069463036,0.066552214,0.009549256,5048.3646,1,0.234754559,1,0.234754559,0,119.4085274,4.382622721,0
9589,0.410711739,4.198651446,0.060450055,0.012098536,4103.784532,1,1,2,0.912750314,0.912750314,52.90600755,4.543624843,0
9590,0.199469924,9.268196196,0.068922017,0.016427905,5949.650888,0.864963568,1,1.674671583,1,0,39.54014573,4.297445352,0
9591,0.329007384,13.24907811,0.060798513,0.01651614,6824.775966,0,1,1.552637496,1,1,509.315825,3.5,0
9592,0.467275949,16.32113844,0.025299332,0.008725616,9426.7,1,1,2,1,0.889761663,70.44095335,3.389761663,0
9593,0.445738677,10.63497375,0.047515565,0.017286065,12351.68185,0,1,1.914464893,0.611204058,0.611204058,297.3327757,3.805602029,0
9594,0.498306055,0.06719316,0.065663635,0.01022606,13091.62553,0,1,1.781739117,0.992094922,0.992094922,27.86561368,4.996047461,0
9595,0.797229271,12.53751359,0.023835163,0.034850784,6122.694822,0,1,1.78,0,0,17.17506344,2.702770729,0
9596,0.330016207,12.88970316,0.064363729,0.015646492,6824.775966,0,1,1.938847234,1,0.722032882,480.3117485,3.5,0
9597,0.221626052,14.01627187,0.043701718,0.008169654,8937.6,1,0.026827682,1.99409791,1,1,19.80483047,3.526827682,0
9598,0.292803795,6.17848753,0.04672556,0.010584908,6824.775966,0,0.24205417,2,0.75794583,0,166.5354626,3.878972915,0
9599,0.326707032,11.1069007,0.042466974,0.014468394,6135.892307,0,1,1.583677805,0,0.251695121,115.5101707,4,0
9600,0.435334045,7.640247166,0.056178386,0.016689753,5110.7,1,1,2,1,0,54.97463391,4.5,0
9601,0.316769713,11.59963125,0.051118088,0.014085468,8937.6,1,1,1,1,0.719058446,46.62870136,3.657175339,0
9602,0.665248105,6.712198456,0.053043958,0.010481189,9487.9,1,1,1.247828743,1,0.317729158,53.76593737,4.658864579,0
9603,0.366758403,9,0.057801693,0.018079219,9862.420029,0.434550688,1,1.565449312,1,0.565449312,45.08370963,4.5,0
9604,0.370650888,6.270604865,0.049361239,0.02013774,11118.09047,0.08295312,1,2,0.08295312,0.08295312,139.8660317,2.95852344,0
9605,0.160463601,6.805862402,0.041110676,0.035920155,6520.8,1,1,1.993551358,0,0,25.61894388,3.029312009,0
9606,0.374888833,12.29890012,0.026881178,0.017323464,9930.8,1,1,1.78,0,0,73.03913082,2.958740946,0
9607,0.22186342,7.44915301,0.061179293,0.010408272,8937.6,1,1,1.660625724,1,1,49.15304394,4.5,0
9608,0.427096065,10.58055652,0.0500777,0.014093279,11109.82326,0.287615941,1,2,1,0.287615941,115.1411885,3.568576089,0
9609,0.366557969,12.38290866,0.027668535,0.016563222,9930.8,1,1,1.786114841,0.027794731,0,80.80787818,3,0
9610,0.397690865,14.54970907,0.051175382,0.01220206,12351.68185,0,1,2,1,0.788009136,283.8479635,3.105995432,0
9611,0.400286388,9.843824127,0.051542192,0.016128964,9487.9,1,1,1,0.220945079,0,81.72030666,4.5,0
9612,0.399980559,9.505447808,0.046592188,0.014867801,6618.572628,1,1,1.924426459,0.656483905,0,267.1901662,3.828241953,0
9613,0.227058434,10.18824699,0.045682215,0.007246821,4175.3,1,1,1.146832655,0.188246994,0.188246994,99.10557816,4.405876503,0
9614,0.353468223,9.98753085,0.058836559,0.013031638,5110.7,1,1,2,0.120809339,0,47.60404669,4.5,0
9615,0.457830139,12.1453378,0.039128649,0.017381661,13103.54573,0.571041874,1,1.334587338,1,0.571041874,77.24897803,3.356562811,0
9616,0.373137386,5.056220331,0.06006171,0.026550598,5971.1,1,1,1.883421062,0,0,46.76076591,4.264952131,0
9617,0.234889012,9.90033452,0.066547507,0.015068958,4636.490815,0.298996441,1,2,0.298996441,0.298996441,54.57792171,4.149498221,0
9618,0.392451602,12.02536489,0.043919459,0.014650621,10498.58703,0.375641661,1,2,1,0.624358339,167.2589833,3.187820831,0
9619,0.440617335,10.64332787,0.064466088,0.018639537,10494.13666,0,1,2,1,0.139071951,149.0860793,3.430464025,0
9620,0.26796132,8.986424741,0.047803363,0.018723508,4386.07995,0.700414432,1,2,1,1,75.80165773,3.649792784,0
9621,0.421405504,10.38232467,0.055069926,0.014094885,3277.689365,0,1,1.961649843,1,0,283.9611422,3.674318896,0
9622,0.598080315,12.39737654,0.031581791,0.036267709,12351.68185,0,1,1.993137124,0.031194889,0,69.09358467,3.531194889,0
9623,0.440692309,13.03012894,0.044439614,0.019808271,12351.68185,0,1,1.763615473,1,1,242.5816928,3.381807737,0
9624,0.361897112,7.323279407,0.082518669,0.002454053,8965.484519,0.104823102,1,1.895176898,0.104823102,0,47.84694587,3.290353795,0
9625,0.283055789,11.67532045,0.033802956,0.01722032,8945.837431,0.735553689,1,1.264446311,0.735553689,0,40.90890942,2.028892623,0
9626,0.565624019,9.122610452,0.047238415,0.018299926,6119.338117,0,1,1.78,0.772223966,0.772223966,15.13888017,4.044447933,0
9627,0.239860817,12.31706141,0.050131241,0.015974129,12351.68185,0,0.079265354,1,0.920734646,0,38.15853071,4.301836616,0
9628,0.404596756,10.19597441,0.03645621,0.024897333,4616.64468,0.783897651,1,2,0.783897651,0.783897651,84.59744127,3.108051175,0
9629,0.394785433,6.592066848,0.050429297,0.012040852,6639.068559,1,1,2,0.530688949,0,312.4041746,3.469311051,0
9630,0.39181679,13.03704226,0.044776522,0.017366521,9452.993244,1,1,2,1,1,227.755301,3.429628167,0
9631,0.366144735,5.383352555,0.055252393,0.011792843,10515.1,1,1,1.977509983,0,0,60.10222735,4.5,0
9632,0.361883804,10.99690148,0.033986142,0.020402735,7451.176154,0.725915483,1,2,1,0,118.3554929,3.225915483,0
9633,0.501670499,10.83998585,0.055509273,0.019880811,6634,1,1,1.062405518,0.919992926,0,36.6799717,4.419992926,0
9634,0.315706294,13.37610722,0.025042738,0.022208711,12351.68185,0,1,2,0.187167835,0.187167835,161.5615035,3.093583917,0
9635,0.410216518,9.434683481,0.044500923,0.016924791,14005.66313,0,1,1.42143137,1,1,87.96441167,3.710715685,0
